episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
376,limited,17,-67.91999999999999,57,3,90,2112,0.45,0
377,limited,17,-56.03999999999999,57,4,76,1704,0.53,0
378,limited,17,-50.989999999999974,57,4,87,1672,0.48,0
379,limited,17,-73.91,57,1,90,2088,0.51,0
380,limited,17,-84.16999999999997,57,3,78,1240,0.43,0
381,limited,17,-51.820000000000014,57,4,86,1528,0.49,0
382,limited,17,-33.39000000000001,57,4,101,1968,0.48,0
383,limited,17,-28.330000000000002,57,6,80,1904,0.54,0
384,limited,17,-50.21999999999998,57,4,83,1648,0.51,0
385,limited,17,-19.30000000000003,57,5,87,1584,0.58,0
386,limited,17,-53.69999999999999,57,4,73,1712,0.55,0
387,limited,17,-78.61999999999998,57,1,93,1360,0.46,0
388,limited,17,-27.730000000000015,57,4,89,2024,0.57,0
389,limited,17,-56.120000000000005,57,4,88,1936,0.45,0
390,limited,17,-118.23999999999978,57,0,101,1504,0.28,0
391,limited,17,-29.420000000000023,57,6,88,1800,0.48,0
392,limited,17,-55.80000000000001,57,3,91,1704,0.48,0
393,limited,17,-41.44000000000005,57,4,93,1936,0.49,0
394,limited,17,-95.62999999999987,57,2,87,1456,0.36,0
395,limited,17,-90.37999999999995,57,4,80,1808,0.34,0
396,limited,17,-63.62,57,2,90,1632,0.49,0
397,limited,17,-59.29000000000002,57,3,97,1272,0.45,0
398,limited,17,-70.40000000000002,57,3,81,1536,0.46,0
399,limited,17,-90.27999999999992,57,2,87,2088,0.4,0
400,limited,17,-33.709999999999994,57,4,90,1544,0.54,0
401,limited,17,-117.76999999999987,57,1,75,1136,0.38,0
402,limited,17,-66.11000000000003,57,4,84,1592,0.43,0
403,limited,17,-41.05000000000002,57,5,93,1304,0.43,0
404,limited,17,-76.7099999999999,57,2,80,1648,0.5,0
405,limited,17,-56.769999999999996,57,4,82,1624,0.49,0
406,limited,17,-36.56000000000003,57,5,86,1720,0.51,0
407,limited,17,-76.46999999999996,57,3,80,1328,0.45,0
408,limited,17,-70.03999999999994,57,2,106,1456,0.37,0
409,limited,17,-54.66,57,4,85,1744,0.48,0
410,limited,17,-80.54999999999993,57,1,92,1384,0.45,0
411,limited,17,-34.64000000000002,57,4,96,2016,0.49,0
412,limited,17,-18.11000000000002,57,6,93,1784,0.49,0
413,limited,17,-60.099999999999994,57,3,94,1488,0.45,0
414,limited,17,-62.789999999999985,57,3,82,1712,0.49,0
415,limited,17,-45.210000000000015,57,4,79,2104,0.57,0
416,limited,17,-63.329999999999956,57,4,78,2176,0.48,0
417,limited,17,-36.42000000000004,57,6,85,1608,0.46,0
418,limited,17,-69.92999999999998,57,4,93,1944,0.36,0
419,limited,17,-31.320000000000025,57,6,85,2192,0.5,0
420,limited,17,-36.960000000000036,57,5,101,1808,0.41,0
421,limited,17,-22.57000000000002,57,5,83,1704,0.59,0
422,limited,17,-32.260000000000026,57,5,91,1880,0.5,0
423,limited,17,-91.25999999999998,57,3,85,1464,0.36,0
424,limited,17,-25.720000000000024,57,5,92,1816,0.51,0
425,limited,17,-23.030000000000015,57,5,85,1656,0.57,0
426,limited,17,-31.52000000000003,57,5,75,1472,0.6,0
427,limited,17,-93.46999999999996,57,2,94,1584,0.34,0
428,limited,17,-54.719999999999985,57,3,91,1760,0.5,0
429,limited,17,-23.340000000000018,57,5,108,1672,0.41,0
430,limited,17,-79.67999999999995,57,2,88,1488,0.43,0
431,limited,17,-38.290000000000006,57,5,84,1648,0.52,0
432,limited,17,-44.43000000000002,57,3,98,1368,0.5,0
433,limited,17,-53.850000000000016,57,4,98,1928,0.41,0
434,limited,17,-108.80999999999986,57,1,91,1160,0.34,0
435,limited,17,-62.390000000000015,57,2,95,1552,0.47,0
436,limited,17,-69.69000000000003,57,4,88,1464,0.39,0
437,limited,17,-81.89999999999993,57,4,88,1872,0.34,0
438,limited,17,-82.18999999999996,57,2,87,1400,0.44,0
439,limited,17,-23.97000000000005,57,5,91,1696,0.53,0
440,limited,17,-64.21999999999998,57,5,77,1592,0.43,0
441,limited,17,-48.84000000000002,57,4,79,1968,0.55,0
442,limited,17,-46.58999999999999,57,4,88,1624,0.5,0
443,limited,17,-57.54999999999995,57,6,65,1392,0.49,0
444,limited,17,-17.630000000000017,57,6,92,1840,0.51,0
445,limited,17,-0.06000000000002387,57,6,90,1848,0.6,0
446,limited,17,-50.27000000000003,57,4,111,1936,0.34,0
447,limited,17,-18.140000000000022,57,6,96,1800,0.49,0
448,limited,17,-31.810000000000016,57,6,85,1680,0.49,0
449,limited,17,-22.100000000000023,57,5,81,1824,0.6,0
450,limited,17,-60.75999999999999,57,3,97,1664,0.43,0
451,limited,17,-39.300000000000026,57,3,90,1936,0.56,0
452,limited,17,-38.77999999999999,57,6,80,1888,0.5,0
453,limited,17,-71.71999999999991,57,3,80,1504,0.47,0
454,limited,17,-77.98,57,2,100,1880,0.38,0
