episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
249,limited,5,-80.69999999999997,57,2,102,1408,0.35,0
250,limited,5,-78.02999999999992,57,1,84,1704,0.52,0
251,limited,5,-36.06000000000001,57,5,91,1680,0.47,0
252,limited,5,-63.57000000000001,57,3,100,1920,0.4,0
253,limited,5,-70.19999999999997,57,3,83,1648,0.47,0
254,limited,5,-48.09999999999995,57,5,80,1880,0.49,0
255,limited,5,-50.339999999999975,57,3,85,1960,0.54,0
256,limited,5,-31.570000000000014,57,6,91,2304,0.47,0
257,limited,5,-19.599999999999987,57,6,87,1504,0.53,0
258,limited,5,-38.45000000000002,57,4,104,1624,0.42,0
259,limited,5,4.889999999999964,57,5,100,1488,0.59,0
260,limited,5,-53.040000000000035,57,4,106,1688,0.37,0
261,limited,5,-52.82,57,3,93,1656,0.49,0
262,limited,5,-41.37999999999999,57,5,77,1952,0.54,0
263,limited,5,-66.49000000000001,57,3,98,1472,0.4,0
264,limited,5,-77.7899999999999,57,2,89,1456,0.44,0
265,limited,5,-22.290000000000006,57,6,82,1376,0.54,0
266,limited,5,-12.969999999999995,57,6,84,1544,0.58,0
267,limited,5,-54.69999999999999,57,4,93,1232,0.43,0
268,limited,5,-81.22999999999993,57,3,94,1416,0.36,0
269,limited,5,-22.730000000000018,57,5,85,1424,0.57,0
270,limited,5,-58.999999999999986,57,3,89,1464,0.48,0
271,limited,5,-6.400000000000041,57,6,91,1704,0.56,0
272,limited,5,-33.92,57,4,93,1496,0.51,0
273,limited,5,-58.029999999999966,57,3,76,2024,0.54,0
274,limited,5,-104.74999999999991,57,1,78,1416,0.42,0
275,limited,5,-44.02000000000001,57,4,89,1376,0.5,0
276,limited,5,-1.3600000000000212,57,6,92,1648,0.56,0
277,limited,5,-62.070000000000014,57,3,109,1744,0.35,0
278,limited,5,-48.489999999999924,57,4,84,1536,0.51,0
279,limited,5,-49.850000000000016,57,3,103,1288,0.42,0
280,limited,5,-45.08000000000002,57,5,95,1440,0.41,0
281,limited,5,-71.85999999999996,57,2,88,1560,0.48,0
282,limited,5,-30.700000000000017,57,3,107,1912,0.48,0
283,limited,5,-107.3699999999999,57,2,81,1376,0.36,0
284,limited,5,-38.12000000000003,57,5,80,1480,0.54,0
285,limited,5,-59.13,57,5,95,1216,0.35,0
286,limited,5,-78.71,57,1,91,1952,0.47,0
287,limited,5,-59.15000000000002,57,3,99,1880,0.43,0
288,limited,5,-25.840000000000025,57,5,91,1320,0.54,0
289,limited,5,-34.999999999999986,57,5,88,1664,0.49,0
290,limited,5,-18.790000000000017,57,5,98,1480,0.52,0
291,limited,5,-43.850000000000016,57,3,87,1256,0.55,0
292,limited,5,-82.82999999999996,57,2,91,1336,0.4,0
293,limited,5,-69.30999999999999,57,5,81,1488,0.38,0
294,limited,5,-49.68,57,5,94,1240,0.4,0
295,limited,5,-25.52000000000005,57,6,100,1640,0.43,0
296,limited,5,-85.20999999999991,57,2,98,1320,0.36,0
297,limited,5,-71.29999999999994,57,4,82,1688,0.41,0
298,limited,5,-92.04999999999997,57,2,100,960,0.34,0
299,limited,5,-87.7199999999999,57,1,102,1880,0.37,0
300,limited,5,-37.04000000000003,57,4,90,1168,0.54,0
301,limited,5,-84.41999999999992,57,2,95,1168,0.37,0
302,limited,5,-26.22000000000003,57,6,94,1720,0.47,0
303,limited,5,-49.63999999999999,57,4,91,1944,0.47,0
304,limited,5,-41.97999999999999,57,4,95,1328,0.47,0
305,limited,5,-71.34999999999997,57,2,78,1128,0.54,0
306,limited,5,-39.570000000000014,57,4,86,1816,0.54,0
307,limited,5,-71.01999999999997,57,4,78,1176,0.46,0
308,limited,5,-85.38999999999994,57,2,79,1536,0.45,0
309,limited,5,-62.230000000000004,57,2,97,1664,0.47,0
310,limited,5,-35.78000000000001,57,4,90,1600,0.53,0
311,limited,5,-59.10999999999998,57,5,76,1200,0.47,0
312,limited,5,-12.80000000000002,57,4,97,1584,0.58,0
313,limited,5,-72.02000000000001,57,2,88,1776,0.47,0
314,limited,5,-53.30999999999996,57,5,81,1608,0.47,0
315,limited,5,-73.22999999999996,57,3,76,1736,0.5,0
316,limited,5,-45.18,57,3,102,1320,0.46,0
317,limited,5,-56.779999999999994,57,3,83,1528,0.52,0
318,limited,5,-16.690000000000015,57,6,91,1736,0.52,0
319,limited,5,-23.380000000000035,57,5,96,1712,0.48,0
320,limited,5,-49.46999999999997,57,3,92,1816,0.49,0
321,limited,5,-44.400000000000006,57,4,74,1872,0.58,0
322,limited,5,-1.0300000000000469,57,6,94,1464,0.57,0
323,limited,5,-21.92,57,6,98,1200,0.48,0
324,limited,5,-25.460000000000033,57,4,106,1824,0.47,0
325,limited,5,-45.030000000000015,57,5,83,2104,0.48,0
326,limited,5,-82.38,57,3,89,1008,0.41,0
327,limited,5,-48.28,57,3,100,1688,0.46,0
328,limited,5,-71.37000000000003,57,3,82,1056,0.49,0
329,limited,5,-7.620000000000026,57,6,86,1440,0.6,0
330,limited,5,-79.04999999999995,57,3,86,1288,0.41,0
331,limited,5,-72.62999999999997,57,2,74,1488,0.55,0
332,limited,5,-53.69999999999999,57,3,102,2088,0.42,0
333,limited,5,-46.07000000000004,57,5,109,1696,0.32,0
334,limited,5,-23.470000000000024,57,6,85,1248,0.53,0
335,limited,5,-14.350000000000025,57,6,88,1680,0.55,0
336,limited,5,-38.03000000000003,57,4,100,1792,0.46,0
337,limited,5,-60.06,57,3,103,1456,0.39,0
338,limited,5,-37.74,57,4,93,1968,0.5,0
339,limited,5,-44.61000000000001,57,3,85,2144,0.57,0
340,limited,5,-58.779999999999994,57,5,84,1680,0.43,0
