episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
219,independent,17,-81.53999999999994,57,3,97,0,0.35,0
220,independent,17,-63.69999999999999,57,2,88,0,0.54,0
221,independent,17,-65.40999999999998,57,2,89,0,0.52,0
222,independent,17,-50.170000000000016,57,5,83,0,0.5,0
223,independent,17,-66.53999999999999,57,4,80,0,0.48,0
224,independent,17,-70.07000000000002,57,2,100,0,0.41,0
225,independent,17,-89.50999999999999,57,1,88,0,0.47,0
226,independent,17,-19.910000000000025,57,6,99,0,0.51,0
227,independent,17,-58.02999999999997,57,3,81,0,0.55,0
228,independent,17,-60.50999999999999,57,3,82,0,0.53,0
229,independent,17,-63.15999999999998,57,4,78,0,0.51,0
230,independent,17,-97.29999999999995,57,1,104,0,0.31,0
231,independent,17,-77.16999999999999,57,2,100,0,0.39,0
232,independent,17,-76.87999999999992,57,3,84,0,0.42,0
233,independent,17,-35.62,57,6,82,0,0.52,0
234,independent,17,-73.31999999999992,57,2,78,0,0.53,0
235,independent,17,-62.19999999999999,57,4,80,0,0.48,0
236,independent,17,-70.40999999999997,57,3,72,0,0.56,0
237,independent,17,-19.620000000000044,57,6,91,0,0.5,0
238,independent,17,-43.32000000000003,57,4,93,0,0.51,0
239,independent,17,-53.459999999999965,57,4,93,0,0.46,0
240,independent,17,-43.35000000000002,57,5,80,0,0.53,0
241,independent,17,-51.870000000000005,57,4,87,0,0.5,0
242,independent,17,-46.20000000000002,57,5,74,0,0.55,0
243,independent,17,-73.22999999999995,57,2,99,0,0.43,0
244,independent,17,-41.870000000000026,57,4,95,0,0.51,0
245,independent,17,-58.499999999999986,57,3,80,0,0.56,0
246,independent,17,-58.27,57,3,84,0,0.54,0
247,independent,17,-34.880000000000024,57,5,90,0,0.51,0
248,independent,17,-40.500000000000014,57,3,80,0,0.64,0
249,independent,17,-41.37000000000001,57,4,98,0,0.47,0
250,independent,17,-24.290000000000013,57,6,70,0,0.62,0
251,independent,17,-61.29999999999998,57,4,86,0,0.45,0
252,independent,17,-10.010000000000034,57,6,102,0,0.5,0
253,independent,17,-57.550000000000054,57,2,123,0,0.35,0
254,independent,17,7.79,37,7,42,0,0.4,1
255,independent,17,-27.530000000000022,57,5,98,0,0.5,0
256,independent,17,-92.30999999999987,57,2,90,0,0.38,0
257,independent,17,-78.06999999999992,57,1,98,0,0.43,0
258,independent,17,-25.94000000000002,57,5,99,0,0.49,0
259,independent,17,-13.99000000000002,57,5,85,0,0.64,0
260,independent,17,-52.559999999999974,57,4,86,0,0.49,0
261,independent,17,-56.95999999999997,57,5,87,0,0.44,0
262,independent,17,-20.170000000000034,57,6,84,0,0.58,0
263,independent,17,-79.66999999999993,57,2,91,0,0.42,0
264,independent,17,-73.34999999999995,57,4,90,0,0.4,0
265,independent,17,-39.09,57,4,76,0,0.61,0
266,independent,17,-60.04999999999999,57,4,93,0,0.42,0
267,independent,17,-85.16999999999994,57,3,86,0,0.39,0
268,independent,17,-63.41,57,6,74,0,0.43,0
269,independent,17,-52.420000000000016,57,4,80,0,0.52,0
270,independent,17,-5.470000000000018,57,6,89,0,0.6,0
271,independent,17,-52.85000000000001,57,4,87,0,0.48,0
272,independent,17,-64.93999999999998,57,4,87,0,0.44,0
273,independent,17,-67.96,57,4,94,0,0.37,0
274,independent,17,-30.920000000000012,57,5,87,0,0.53,0
275,independent,17,-83.72999999999985,57,2,110,0,0.29,0
276,independent,17,-51.09000000000002,57,4,90,0,0.5,0
277,independent,17,-43.839999999999996,57,4,90,0,0.51,0
278,independent,17,-37.550000000000026,57,5,90,0,0.48,0
279,independent,17,-108.5299999999999,57,1,92,0,0.33,0
280,independent,17,-67.77999999999999,57,5,83,0,0.38,0
281,independent,17,-25.60000000000002,57,5,100,0,0.48,0
282,independent,17,-73.71,57,4,78,0,0.46,0
283,independent,17,-58.260000000000005,57,4,80,0,0.51,0
284,independent,17,-96.90999999999991,57,5,63,0,0.4,0
285,independent,17,-50.12000000000001,57,4,84,0,0.51,0
286,independent,17,-122.29999999999991,57,2,89,0,0.27,0
287,independent,17,-56.99000000000001,57,4,91,0,0.45,0
288,independent,17,-77.43999999999997,57,3,79,0,0.48,0
289,independent,17,-62.85999999999996,57,3,88,0,0.47,0
290,independent,17,-74.89999999999998,57,3,92,0,0.4,0
291,independent,17,-45.03999999999998,57,4,86,0,0.53,0
292,independent,17,-80.13999999999996,57,3,95,0,0.39,0
293,independent,17,-21.160000000000007,57,6,98,0,0.45,0
294,independent,17,-68.10999999999996,57,3,79,0,0.5,0
295,independent,17,-42.53000000000002,57,5,78,0,0.54,0
296,independent,17,-33.90000000000003,57,4,108,0,0.45,0
297,independent,17,-13.780000000000001,57,6,82,0,0.6,0
298,independent,17,-49.120000000000005,57,4,88,0,0.49,0
299,independent,17,-51.08999999999999,57,5,97,0,0.42,0
300,independent,17,-65.97999999999999,57,4,97,0,0.36,0
301,independent,17,-63.92999999999999,57,3,96,0,0.43,0
302,independent,17,-8.780000000000008,57,6,85,0,0.61,0
303,independent,17,-38.64000000000001,57,4,85,0,0.57,0
304,independent,17,-59.79999999999999,57,3,96,0,0.45,0
305,independent,17,-85.88999999999994,57,2,96,0,0.38,0
306,independent,17,-58.14,57,3,92,0,0.46,0
307,independent,17,-61.77000000000004,57,3,93,0,0.46,0
308,independent,17,-52.79,57,5,70,0,0.56,0
309,independent,17,-63.38999999999998,57,3,100,0,0.41,0
310,independent,17,-52.300000000000004,57,4,96,0,0.45,0
311,independent,17,-27.67000000000001,57,5,90,0,0.53,0
312,independent,17,-61.06000000000001,57,4,72,0,0.54,0
313,independent,17,-7.590000000000015,57,6,88,0,0.61,0
314,independent,17,-91.0599999999999,57,2,93,0,0.37,0
315,independent,17,-56.94000000000002,57,3,98,0,0.44,0
316,independent,17,-75.57999999999996,57,2,105,0,0.36,0
317,independent,17,-66.61999999999996,57,3,99,0,0.4,0
318,independent,17,-115.69999999999979,57,1,81,0,0.38,0
319,independent,17,-32.99000000000002,57,4,98,0,0.51,0
320,independent,17,-85.53999999999994,57,3,82,0,0.41,0
321,independent,17,-67.47000000000001,57,3,86,0,0.48,0
322,independent,17,17.92999999999998,36,7,37,0,0.46,1
323,independent,17,-106.47999999999993,57,2,76,0,0.39,0
324,independent,17,-48.42000000000001,57,4,96,0,0.45,0
325,independent,17,-69.63000000000002,57,2,89,0,0.5,0
326,independent,17,-52.129999999999946,57,4,83,0,0.52,0
327,independent,17,-58.609999999999985,57,3,84,0,0.5,0
328,independent,17,-37.589999999999996,57,4,68,0,0.64,0
329,independent,17,-3.550000000000022,45,7,57,0,0.47,1
330,independent,17,-62.629999999999974,57,4,86,0,0.43,0
331,independent,17,-78.17999999999995,57,5,83,0,0.35,0
332,independent,17,-70.23999999999998,57,3,81,0,0.49,0
333,independent,17,-54.95000000000001,57,4,95,0,0.44,0
334,independent,17,-28.449999999999914,57,6,74,0,0.58,0
335,independent,17,-41.250000000000064,57,4,102,0,0.45,0
336,independent,17,-92.35999999999994,57,2,82,0,0.43,0
337,independent,17,-42.64000000000002,57,3,103,0,0.49,0
338,independent,17,-63.62,57,3,92,0,0.45,0
339,independent,17,-95.22999999999995,57,2,92,0,0.36,0
340,independent,17,-45.34999999999998,57,4,83,0,0.56,0
341,independent,17,-28.390000000000025,57,6,85,0,0.53,0
342,independent,17,-80.30999999999996,57,2,90,0,0.45,0
343,independent,17,-64.85,57,3,105,0,0.36,0
344,independent,17,-30.550000000000022,57,4,99,0,0.54,0
345,independent,17,-77.49999999999999,57,1,100,0,0.45,0
346,independent,17,-67.75999999999999,57,3,90,0,0.44,0
347,independent,17,-94.15999999999995,57,1,86,0,0.45,0
348,independent,17,-41.25999999999998,57,5,80,0,0.53,0
349,independent,17,-97.20999999999987,57,3,87,0,0.33,0
350,independent,17,-54.91,57,5,85,0,0.44,0
351,independent,17,-33.49,57,5,82,0,0.55,0
352,independent,17,-46.31999999999997,57,3,88,0,0.56,0
353,independent,17,-113.58999999999988,57,1,92,0,0.31,0
354,independent,17,-109.12999999999985,57,3,72,0,0.37,0
355,independent,17,-27.070000000000007,57,6,89,0,0.51,0
356,independent,17,-83.67999999999994,57,3,100,0,0.31,0
357,independent,17,-75.75999999999995,57,3,84,0,0.45,0
358,independent,17,-105.41999999999993,57,2,74,0,0.42,0
359,independent,17,-72.68999999999996,57,1,85,0,0.55,0
360,independent,17,-46.470000000000006,57,5,82,0,0.49,0
361,independent,17,-54.210000000000015,57,2,89,0,0.58,0
362,independent,17,-5.570000000000016,57,6,100,0,0.53,0
363,independent,17,-46.46000000000001,57,4,103,0,0.41,0
364,independent,17,-55.550000000000026,57,5,93,0,0.4,0
365,independent,17,-36.97000000000003,57,4,95,0,0.5,0
366,independent,17,-60.75,57,2,100,0,0.49,0
367,independent,17,-51.61999999999999,57,3,84,0,0.57,0
368,independent,17,-75.34999999999992,57,3,80,0,0.47,0
369,independent,17,-43.76,57,5,81,0,0.51,0
370,independent,17,-5.310000000000023,57,6,93,0,0.57,0
371,independent,17,-42.10000000000001,57,4,89,0,0.54,0
372,independent,17,-59.98999999999999,57,3,102,0,0.39,0
373,independent,17,-38.410000000000004,57,5,93,0,0.46,0
374,independent,17,-69.11999999999992,57,2,74,0,0.58,0
375,independent,17,-67.6,57,2,104,0,0.43,0
376,independent,17,-25.94999999999998,57,6,94,0,0.49,0
377,independent,17,-33.67000000000003,57,4,96,0,0.51,0
378,independent,17,-77.79999999999994,57,3,108,0,0.32,0
379,independent,17,-58.79,57,4,97,0,0.38,0
380,independent,17,-93.58999999999989,57,2,88,0,0.41,0
381,independent,17,-55.87999999999999,57,4,83,0,0.51,0
382,independent,17,-39.54000000000001,57,4,95,0,0.5,0
383,independent,17,20.55999999999998,40,7,45,0,0.52,1
384,independent,17,-38.680000000000014,57,6,70,0,0.57,0
385,independent,17,-57.05000000000006,57,3,101,0,0.46,0
386,independent,17,-41.97,57,6,83,0,0.48,0
387,independent,17,-35.280000000000015,57,4,87,0,0.58,0
388,independent,17,-105.12999999999987,57,2,86,0,0.35,0
389,independent,17,-79.46999999999994,57,2,93,0,0.41,0
390,independent,17,-52.719999999999956,57,4,71,0,0.59,0
391,independent,17,31.329999999999966,39,7,60,0,0.45,1
392,independent,17,-66.63000000000007,57,2,89,0,0.5,0
393,independent,17,-71.08,57,3,85,0,0.46,0
394,independent,17,-73.8699999999999,57,3,95,0,0.39,0
395,independent,17,-80.76000000000003,57,4,85,0,0.38,0
396,independent,17,-46.58,57,4,77,0,0.59,0
397,independent,17,-37.86000000000002,57,4,90,0,0.55,0
398,independent,17,-47.03,57,5,92,0,0.42,0
399,independent,17,-53.710000000000036,57,4,103,0,0.4,0
400,independent,17,-68.42,57,4,86,0,0.45,0
401,independent,17,-84.8999999999999,57,2,105,0,0.36,0
402,independent,17,-63.240000000000016,57,3,82,0,0.52,0
403,independent,17,-59.66999999999998,57,3,77,0,0.56,0
404,independent,17,-79.65999999999997,57,3,79,0,0.46,0
405,independent,17,-45.41000000000002,57,5,89,0,0.46,0
406,independent,17,6.429999999999972,52,7,66,0,0.63,1
407,independent,17,-62.16,57,3,78,0,0.54,0
408,independent,17,-73.59999999999994,57,3,79,0,0.49,0
409,independent,17,-50.45000000000003,57,3,98,0,0.49,0
410,independent,17,-35.150000000000006,57,5,87,0,0.52,0
411,independent,17,-39.31000000000004,57,4,86,0,0.57,0
412,independent,17,-81.13999999999992,57,3,85,0,0.42,0
413,independent,17,-51.39,57,3,95,0,0.51,0
414,independent,17,-52.39000000000002,57,3,100,0,0.47,0
415,independent,17,-58.83999999999998,57,5,93,0,0.38,0
416,independent,17,-34.60000000000002,57,4,90,0,0.55,0
417,independent,17,-50.0,57,4,86,0,0.51,0
418,independent,17,-69.00999999999999,57,4,99,0,0.34,0
419,independent,17,-84.71999999999997,57,2,74,0,0.51,0
420,independent,17,-67.28000000000002,57,4,89,0,0.42,0
421,independent,17,-28.4,57,4,91,0,0.6,0
422,independent,17,-37.02000000000001,57,6,86,0,0.48,0
423,independent,17,-71.68999999999997,57,3,83,0,0.46,0
424,independent,17,-17.110000000000028,57,6,82,0,0.59,0
425,independent,17,-55.23999999999999,57,3,93,0,0.49,0
426,independent,17,-56.65000000000001,57,3,98,0,0.46,0
427,independent,17,-74.34999999999995,57,4,95,0,0.33,0
428,independent,17,-57.45999999999999,57,4,99,0,0.41,0
429,independent,17,-15.170000000000021,57,6,81,0,0.6,0
430,independent,17,-87.52999999999999,57,3,91,0,0.37,0
431,independent,17,-62.46,57,3,95,0,0.44,0
432,independent,17,-33.81,57,4,90,0,0.54,0
433,independent,17,-96.1799999999999,57,2,102,0,0.28,0
434,independent,17,-39.45000000000001,57,3,91,0,0.57,0
435,independent,17,-58.14999999999998,57,4,93,0,0.42,0
436,independent,17,-63.76000000000001,57,2,99,0,0.47,0
437,independent,17,-63.26,57,4,69,0,0.55,0
438,independent,17,-98.65999999999998,57,1,97,0,0.39,0
439,independent,17,-65.77000000000005,57,4,102,0,0.36,0
440,independent,17,-43.420000000000016,57,5,85,0,0.5,0
441,independent,17,-40.839999999999996,57,3,97,0,0.52,0
442,independent,17,-50.959999999999994,57,4,89,0,0.51,0
443,independent,17,-55.28999999999997,57,4,77,0,0.55,0
444,independent,17,11.489999999999988,42,7,59,0,0.43,1
445,independent,17,-69.14,57,3,100,0,0.37,0
446,independent,17,-31.780000000000012,57,6,75,0,0.59,0
447,independent,17,-41.70000000000003,57,4,89,0,0.55,0
448,independent,17,-21.770000000000024,57,6,86,0,0.53,0
449,independent,17,-48.839999999999975,57,3,89,0,0.56,0
450,independent,17,-74.01999999999998,57,3,77,0,0.49,0
451,independent,17,-35.839999999999996,57,5,90,0,0.49,0
452,independent,17,-37.10000000000003,57,4,98,0,0.49,0
453,independent,17,-72.53999999999999,57,3,84,0,0.46,0
454,independent,17,-125.07999999999986,57,1,84,0,0.33,0
455,independent,17,-68.12,57,3,82,0,0.5,0
456,independent,17,-39.63000000000002,57,3,89,0,0.57,0
457,independent,17,-50.02000000000001,57,4,86,0,0.48,0
458,independent,17,-68.12999999999998,57,2,83,0,0.55,0
459,independent,17,-8.450000000000008,57,5,86,0,0.64,0
460,independent,17,-64.14000000000003,57,3,90,0,0.48,0
461,independent,17,-26.990000000000027,57,5,89,0,0.53,0
462,independent,17,-116.01000000000003,57,1,82,0,0.38,0
463,independent,17,-65.95999999999998,57,4,93,0,0.37,0
464,independent,17,-62.71999999999993,57,3,76,0,0.55,0
465,independent,17,-53.980000000000004,57,3,93,0,0.49,0
466,independent,17,-50.879999999999974,57,4,96,0,0.44,0
467,independent,17,-75.33999999999999,57,2,91,0,0.44,0
468,independent,17,-38.380000000000024,57,5,96,0,0.45,0
