episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
104,limited,97,-59.08,57,4,88,1400,0.45,0
105,limited,97,-45.70999999999997,57,4,91,1232,0.48,0
106,limited,97,-59.25999999999999,57,3,88,1744,0.49,0
107,limited,97,-100.28999999999989,57,2,97,1608,0.29,0
108,limited,97,-85.04999999999978,57,2,97,1336,0.36,0
109,limited,97,-17.930000000000014,57,6,92,1384,0.51,0
110,limited,97,-56.68000000000003,57,3,95,1432,0.46,0
111,limited,97,-88.68999999999988,57,2,105,1240,0.31,0
112,limited,97,-64.87,57,3,95,1216,0.42,0
113,limited,97,-52.85000000000002,57,4,89,1232,0.45,0
114,limited,97,-26.950000000000028,57,6,78,1592,0.55,0
115,limited,97,-52.890000000000015,57,4,89,1384,0.48,0
116,limited,97,-59.01,57,2,92,1320,0.51,0
117,limited,97,-56.800000000000004,57,4,79,1392,0.5,0
118,limited,97,-76.04999999999997,57,2,82,1352,0.49,0
119,limited,97,-50.42000000000001,57,4,98,1312,0.42,0
120,limited,97,-116.39999999999978,57,0,98,1184,0.29,0
121,limited,97,-59.36,57,2,99,1424,0.48,0
122,limited,97,-46.33000000000001,57,4,95,1712,0.46,0
123,limited,97,-20.330000000000013,57,5,93,1392,0.54,0
124,limited,97,-18.410000000000014,57,6,95,1608,0.49,0
125,limited,97,-56.93000000000001,57,3,93,1848,0.47,0
126,limited,97,-27.589999999999986,57,6,91,1176,0.49,0
127,limited,97,-48.650000000000006,57,4,96,1304,0.45,0
128,limited,97,-39.98,57,3,78,1808,0.63,0
129,limited,97,-70.35999999999999,57,2,94,1464,0.45,0
130,limited,97,-40.07000000000001,57,4,90,1864,0.5,0
131,limited,97,-63.62999999999997,57,4,74,1512,0.5,0
132,limited,97,-6.950000000000016,57,6,93,1448,0.55,0
133,limited,97,-61.85000000000002,57,3,96,1352,0.41,0
134,limited,97,-95.76999999999994,57,4,65,1536,0.41,0
135,limited,97,-40.19000000000001,57,4,101,1152,0.47,0
136,limited,97,-27.870000000000015,57,5,95,1472,0.49,0
137,limited,97,-37.96000000000001,57,4,107,1712,0.42,0
138,limited,97,-20.73000000000002,57,5,103,2048,0.47,0
139,limited,97,-55.93999999999999,57,3,86,1640,0.51,0
140,limited,97,-70.68999999999998,57,1,108,1800,0.39,0
141,limited,97,-18.68000000000002,57,5,96,1480,0.53,0
142,limited,97,-64.26999999999997,57,4,79,1600,0.48,0
143,limited,97,-61.24,57,3,88,1480,0.47,0
144,limited,97,-86.43000000000005,57,3,82,1056,0.42,0
145,limited,97,-24.810000000000013,57,4,94,1736,0.57,0
146,limited,97,-39.39000000000002,57,5,101,1640,0.39,0
147,limited,97,-24.83000000000001,57,5,82,1376,0.58,0
148,limited,97,-77.38999999999997,57,1,95,1432,0.45,0
149,limited,97,-71.13999999999996,57,3,76,1208,0.51,0
150,limited,97,-50.259999999999984,57,4,92,1328,0.45,0
151,limited,97,-48.85999999999999,57,4,94,1072,0.48,0
152,limited,97,-63.42000000000004,57,3,96,1744,0.42,0
153,limited,97,-65.63000000000001,57,3,90,1600,0.44,0
154,limited,97,-21.71000000000002,57,5,101,1832,0.48,0
155,limited,97,-72.9,57,3,77,1576,0.48,0
156,limited,97,-58.419999999999995,57,3,93,1880,0.45,0
157,limited,97,7.139999999999982,57,6,107,1960,0.51,0
158,limited,97,-42.400000000000006,57,4,89,1632,0.5,0
159,limited,97,-59.06000000000002,57,4,88,1544,0.44,0
160,limited,97,-97.07999999999991,57,2,86,1208,0.38,0
161,limited,97,-83.13999999999994,57,3,99,1216,0.32,0
162,limited,97,-21.660000000000007,57,5,92,1968,0.54,0
163,limited,97,-35.42000000000001,57,4,90,1968,0.54,0
164,limited,97,-65.87000000000003,57,1,109,1920,0.41,0
165,limited,97,-90.7799999999999,57,1,92,1064,0.44,0
166,limited,97,-92.81999999999991,57,2,97,1472,0.34,0
167,limited,97,-34.56000000000001,57,6,86,1568,0.46,0
168,limited,97,-66.7,57,3,78,1336,0.51,0
169,limited,97,-65.49999999999999,57,2,95,1424,0.46,0
170,limited,97,-64.76,57,3,87,1600,0.45,0
171,limited,97,-55.02999999999998,57,3,82,2048,0.54,0
172,limited,97,-8.25999999999999,57,6,93,1544,0.53,0
173,limited,97,-50.410000000000025,57,3,90,1416,0.5,0
174,limited,97,-58.489999999999995,57,2,110,1600,0.4,0
175,limited,97,-55.420000000000016,57,3,88,1600,0.5,0
176,limited,97,-36.180000000000014,57,4,95,2320,0.5,0
177,limited,97,-79.20999999999992,57,2,89,1688,0.44,0
178,limited,97,-43.60000000000004,57,4,102,1408,0.43,0
179,limited,97,-40.22000000000005,57,4,101,1824,0.44,0
180,limited,97,-55.27000000000001,57,2,102,1840,0.46,0
181,limited,97,-9.470000000000004,57,5,88,1376,0.62,0
182,limited,97,-46.01,57,3,79,1496,0.58,0
183,limited,97,-13.810000000000018,57,6,92,1528,0.52,0
184,limited,97,-76.69999999999995,57,3,80,1336,0.45,0
185,limited,97,-28.590000000000018,57,5,82,1984,0.57,0
186,limited,97,-51.98000000000001,57,4,89,1536,0.46,0
187,limited,97,-19.54000000000002,57,4,109,1544,0.47,0
188,limited,97,-58.72999999999999,57,5,88,1584,0.39,0
189,limited,97,-35.22000000000001,57,4,98,1472,0.49,0
190,limited,97,-70.13000000000001,57,2,99,2072,0.43,0
191,limited,97,-29.770000000000017,57,4,85,1584,0.59,0
192,limited,97,-50.21000000000002,57,4,80,1808,0.53,0
193,limited,97,-23.770000000000024,57,5,97,1560,0.5,0
194,limited,97,-100.12999999999994,57,2,86,1904,0.37,0
195,limited,97,-28.370000000000033,57,6,87,1392,0.47,0
196,limited,97,-20.130000000000013,57,5,106,1408,0.47,0
197,limited,97,-52.970000000000006,57,3,85,1960,0.52,0
198,limited,97,-69.47,57,3,93,1608,0.41,0
199,limited,97,-36.790000000000035,57,4,97,1360,0.48,0
200,limited,97,-76.36999999999996,57,1,111,1904,0.35,0
201,limited,97,-58.61,57,4,89,1608,0.44,0
202,limited,97,-81.55999999999989,57,4,83,1632,0.38,0
203,limited,97,-80.42999999999992,57,2,89,1608,0.43,0
204,limited,97,-88.75000000000001,57,2,81,1552,0.43,0
205,limited,97,-25.000000000000018,57,5,91,1600,0.54,0
206,limited,97,-104.74999999999993,57,2,89,1264,0.32,0
207,limited,97,-86.21999999999994,57,2,87,992,0.45,0
208,limited,97,-79.05999999999995,57,4,89,1112,0.36,0
209,limited,97,-37.26000000000002,57,5,86,1568,0.5,0
210,limited,97,-7.680000000000006,57,6,93,2064,0.55,0
211,limited,97,-31.570000000000018,57,5,88,2056,0.52,0
212,limited,97,-15.040000000000028,57,6,80,1480,0.6,0
213,limited,97,-62.09000000000004,57,2,99,1464,0.47,0
214,limited,97,-13.340000000000018,57,6,94,1816,0.51,0
215,limited,97,-111.2099999999998,57,1,93,1624,0.33,0
216,limited,97,-58.28999999999995,57,5,72,1336,0.49,0
217,limited,97,-19.420000000000016,57,5,100,1472,0.49,0
218,limited,97,-55.16,57,5,82,1120,0.45,0
219,limited,97,-65.96999999999996,57,2,86,1240,0.53,0
220,limited,97,-70.09999999999998,57,2,85,1856,0.5,0
221,limited,97,-44.260000000000026,57,3,104,2088,0.45,0
222,limited,97,-38.08000000000003,57,4,93,1472,0.51,0
223,limited,97,-40.39000000000001,57,5,86,1336,0.5,0
224,limited,97,-73.57999999999997,57,3,93,1144,0.4,0
225,limited,97,-37.810000000000024,57,4,97,1432,0.48,0
226,limited,97,-55.91,57,2,88,1728,0.54,0
227,limited,97,-74.73999999999994,57,2,101,1448,0.37,0
228,limited,97,-33.28000000000002,57,5,94,1552,0.47,0
229,limited,97,-64.16999999999999,57,4,80,1680,0.47,0
230,limited,97,-78.61999999999993,57,2,87,1088,0.48,0
231,limited,97,-99.32000000000001,57,1,92,1080,0.4,0
232,limited,97,-68.7,57,4,95,1704,0.37,0
233,limited,97,-67.87999999999998,57,3,76,1672,0.52,0
234,limited,97,-11.890000000000018,57,5,86,1824,0.61,0
235,limited,97,-27.49000000000002,57,5,90,1408,0.52,0
236,limited,97,-44.88000000000001,57,4,86,1496,0.51,0
237,limited,97,-60.22,57,2,86,1984,0.53,0
238,limited,97,-24.330000000000016,57,4,98,1416,0.53,0
239,limited,97,-67.75,57,4,90,1448,0.38,0
240,limited,97,-43.37,57,5,92,1544,0.44,0
241,limited,97,-81.65999999999997,57,1,115,1280,0.32,0
242,limited,97,-22.110000000000028,57,4,90,1824,0.6,0
243,limited,97,-28.990000000000034,57,6,75,1440,0.54,0
244,limited,97,-86.21999999999993,57,4,67,1664,0.45,0
245,limited,97,-15.399999999999954,57,6,109,1296,0.44,0
246,limited,97,-58.849999999999966,57,2,95,1592,0.49,0
247,limited,97,34.97,45,7,65,1352,0.57,1
248,limited,97,-9.19000000000001,57,5,93,1696,0.57,0
249,limited,97,-73.21,57,3,76,1512,0.49,0
250,limited,97,-17.11000000000003,57,6,76,1288,0.62,0
251,limited,97,-62.860000000000035,57,2,102,1840,0.44,0
252,limited,97,-98.90999999999995,57,3,71,1240,0.4,0
253,limited,97,-98.6599999999999,57,3,74,1304,0.4,0
254,limited,97,-32.82000000000002,57,4,97,1520,0.5,0
255,limited,97,-12.450000000000014,57,6,86,1896,0.57,0
256,limited,97,-54.03999999999997,57,5,84,1192,0.44,0
257,limited,97,-29.680000000000025,57,5,82,1496,0.56,0
258,limited,97,-59.85,57,4,84,1448,0.46,0
259,limited,97,-8.84000000000001,57,6,74,1656,0.66,0
260,limited,97,-100.48999999999991,57,3,79,1640,0.36,0
261,limited,97,-37.62000000000002,57,4,96,1480,0.49,0
262,limited,97,-27.980000000000004,57,4,93,1656,0.55,0
263,limited,97,-9.040000000000008,57,5,94,1496,0.57,0
264,limited,97,-72.38,57,3,82,1432,0.47,0
265,limited,97,-9.260000000000014,57,5,100,1704,0.54,0
266,limited,97,-40.550000000000004,57,4,75,1216,0.62,0
267,limited,97,-43.39000000000001,57,3,89,1304,0.56,0
268,limited,97,-68.31999999999995,57,2,84,1504,0.51,0
269,limited,97,-82.55999999999997,57,3,77,1392,0.45,0
270,limited,97,-47.33999999999998,57,4,94,1472,0.45,0
271,limited,97,-51.73000000000003,57,3,99,1664,0.45,0
272,limited,97,-40.070000000000014,57,5,71,1672,0.57,0
273,limited,97,-43.47000000000001,57,4,79,1448,0.56,0
274,limited,97,-59.29999999999998,57,4,81,1104,0.5,0
275,limited,97,-76.66999999999997,57,3,94,1664,0.37,0
276,limited,97,-27.08000000000001,57,5,87,1584,0.54,0
277,limited,97,-61.77000000000004,57,5,86,1368,0.38,0
278,limited,97,-64.28999999999998,57,3,84,1256,0.48,0
279,limited,97,-31.66000000000003,57,5,85,1520,0.53,0
280,limited,97,-37.12999999999999,57,4,92,1400,0.51,0
281,limited,97,-70.09999999999995,57,3,80,2072,0.49,0
282,limited,97,-6.560000000000006,57,6,86,1896,0.58,0
283,limited,97,-99.83999999999989,57,2,88,1456,0.35,0
284,limited,97,-28.80000000000002,57,4,87,1528,0.58,0
285,limited,97,-56.28999999999999,57,4,83,1400,0.49,0
286,limited,97,-65.56000000000002,57,3,97,1232,0.4,0
287,limited,97,-61.90999999999997,57,3,85,1792,0.48,0
288,limited,97,-72.39000000000003,57,2,93,1352,0.44,0
289,limited,97,-40.660000000000004,57,5,88,1568,0.47,0
290,limited,97,-62.57000000000004,57,2,103,1792,0.44,0
291,limited,97,-55.16999999999999,57,4,82,2048,0.49,0
292,limited,97,-52.21000000000002,57,2,100,1376,0.48,0
293,limited,97,-43.77000000000003,57,5,86,1536,0.47,0
294,limited,97,-73.77999999999993,57,3,84,1568,0.44,0
295,limited,97,-53.25000000000002,57,2,107,1864,0.45,0
296,limited,97,-43.160000000000004,57,4,92,1448,0.49,0
297,limited,97,-93.67999999999996,57,2,96,1248,0.32,0
298,limited,97,-72.60999999999999,57,2,100,1248,0.41,0
299,limited,97,-61.55999999999999,57,3,93,1488,0.43,0
300,limited,97,-51.08000000000002,57,4,102,1936,0.39,0
301,limited,97,-37.52000000000003,57,4,89,1936,0.54,0
302,limited,97,-12.080000000000007,57,6,73,1920,0.65,0
303,limited,97,-40.420000000000044,57,5,89,1960,0.47,0
304,limited,97,-44.670000000000016,57,5,91,1824,0.45,0
305,limited,97,-43.75999999999999,57,5,82,1576,0.5,0
306,limited,97,-108.89999999999982,57,1,73,1536,0.45,0
307,limited,97,-107.90999999999987,57,1,89,1080,0.35,0
308,limited,97,-36.05999999999999,57,5,83,1224,0.54,0
309,limited,97,-48.52,57,4,88,1712,0.48,0
310,limited,97,-57.06000000000001,57,4,91,1824,0.43,0
311,limited,97,-48.500000000000014,57,3,101,1936,0.44,0
312,limited,97,-62.419999999999995,57,3,83,1616,0.51,0
313,limited,97,-72.25999999999996,57,3,87,1848,0.44,0
314,limited,97,-60.46000000000002,57,3,93,1440,0.45,0
315,limited,97,-96.66999999999989,57,3,83,1224,0.35,0
316,limited,97,-61.02999999999997,57,3,86,1776,0.49,0
317,limited,97,-83.49999999999991,57,3,113,1296,0.24,0
318,limited,97,-17.57000000000001,57,4,100,2072,0.56,0
319,limited,97,-8.940000000000019,57,5,99,1776,0.54,0
320,limited,97,-49.93999999999998,57,4,73,1328,0.57,0
321,limited,97,-42.57000000000003,57,5,91,1512,0.44,0
322,limited,97,-43.230000000000025,57,3,103,1344,0.47,0
323,limited,97,-80.61999999999999,57,2,102,1408,0.34,0
324,limited,97,-30.030000000000037,57,5,99,1512,0.44,0
325,limited,97,-64.65999999999998,57,4,83,1464,0.45,0
326,limited,97,-24.18000000000003,57,5,85,1536,0.56,0
327,limited,97,-95.85999999999984,57,1,94,1760,0.38,0
328,limited,97,-44.339999999999996,57,4,96,1496,0.45,0
329,limited,97,-58.859999999999985,57,5,83,1216,0.43,0
330,limited,97,-39.65000000000002,57,4,90,2136,0.52,0
331,limited,97,-53.47000000000003,57,2,93,1384,0.52,0
332,limited,97,-60.70999999999997,57,3,93,1504,0.45,0
333,limited,97,-84.53999999999996,57,2,97,1168,0.37,0
334,limited,97,-30.51000000000004,57,3,115,1656,0.46,0
335,limited,97,-44.700000000000024,57,4,103,1632,0.39,0
336,limited,97,-41.36999999999999,57,4,103,1440,0.41,0
337,limited,97,-45.58999999999999,57,4,92,1824,0.48,0
338,limited,97,-45.34,57,3,88,1888,0.55,0
339,limited,97,-47.81000000000003,57,3,101,1552,0.44,0
340,limited,97,-32.24000000000001,57,4,88,1264,0.56,0
341,limited,97,-51.720000000000006,57,3,100,1624,0.43,0
342,limited,97,-40.56,57,4,105,1424,0.42,0
343,limited,97,-32.36000000000002,57,5,88,1688,0.51,0
344,limited,97,-68.78,57,2,88,1760,0.49,0
345,limited,97,-43.23000000000001,57,4,91,1208,0.49,0
346,limited,97,-78.89999999999995,57,2,89,1464,0.43,0
347,limited,97,-43.12,57,3,89,1528,0.56,0
348,limited,97,-72.71999999999994,57,2,93,1320,0.42,0
349,limited,97,-46.01000000000001,57,5,76,1336,0.52,0
350,limited,97,-89.84000000000002,57,2,72,1712,0.49,0
351,limited,97,-51.47000000000002,57,4,92,1472,0.45,0
352,limited,97,-46.479999999999976,57,6,82,1088,0.46,0
353,limited,97,-51.06000000000002,57,2,103,1952,0.47,0
354,limited,97,-67.97999999999998,57,3,84,1592,0.48,0
355,limited,97,-40.740000000000016,57,5,95,1664,0.43,0
356,limited,97,-26.660000000000025,57,4,96,2000,0.52,0
357,limited,97,-27.62,57,5,92,1336,0.53,0
358,limited,97,-88.6799999999999,57,2,101,1480,0.32,0
359,limited,97,-63.92000000000006,57,3,101,1528,0.4,0
360,limited,97,-18.170000000000016,57,5,102,1656,0.49,0
361,limited,97,-27.450000000000014,57,4,101,2136,0.49,0
362,limited,97,-56.06999999999999,57,4,88,1400,0.44,0
363,limited,97,6.949999999999974,46,7,56,1232,0.53,1
364,limited,97,-34.12000000000001,57,4,116,1552,0.36,0
365,limited,97,-57.20999999999996,57,3,92,1376,0.48,0
366,limited,97,-55.86000000000003,57,2,106,1752,0.44,0
367,limited,97,-67.3,57,4,85,1464,0.43,0
368,limited,97,-36.83999999999999,57,5,86,1784,0.5,0
369,limited,97,-76.67999999999999,57,2,83,1968,0.48,0
370,limited,97,-43.23,57,5,71,1656,0.57,0
371,limited,97,-99.97999999999992,57,3,77,1800,0.37,0
372,limited,97,-63.72999999999996,57,3,83,1888,0.51,0
373,limited,97,-87.73999999999997,57,1,78,1600,0.51,0
374,limited,97,-46.210000000000036,57,4,81,1504,0.55,0
375,limited,97,-78.32999999999994,57,1,95,1664,0.45,0
376,limited,97,-40.83000000000001,57,3,96,1592,0.53,0
377,limited,97,-98.71999999999983,57,1,97,1304,0.34,0
378,limited,97,-87.01999999999994,57,2,89,1744,0.39,0
379,limited,97,-89.11000000000001,57,3,87,1176,0.34,0
380,limited,97,-53.16000000000002,57,2,90,1800,0.55,0
381,limited,97,-50.52999999999998,57,3,74,1944,0.6,0
382,limited,97,-19.370000000000008,57,5,98,2032,0.5,0
383,limited,97,-91.33999999999996,57,2,87,1840,0.39,0
384,limited,97,-50.95000000000002,57,5,78,1528,0.49,0
385,limited,97,-73.59999999999997,57,3,95,1568,0.36,0
386,limited,97,-64.42999999999998,57,3,92,1328,0.43,0
387,limited,97,-58.91,57,3,91,1840,0.46,0
388,limited,97,-53.520000000000024,57,3,89,1344,0.51,0
389,limited,97,-27.27000000000001,57,5,99,1616,0.46,0
390,limited,97,-55.099999999999994,57,2,92,1696,0.51,0
391,limited,97,-52.70999999999998,57,2,89,1576,0.55,0
392,limited,97,-26.950000000000017,57,4,94,1440,0.53,0
393,limited,97,-75.52000000000004,57,3,84,1072,0.45,0
394,limited,97,-49.42,57,2,89,1424,0.56,0
395,limited,97,-99.67999999999992,57,1,91,1304,0.38,0
396,limited,97,-31.500000000000014,57,5,80,1416,0.57,0
397,limited,97,-41.580000000000005,57,3,81,1552,0.61,0
398,limited,97,-58.390000000000015,57,3,87,1768,0.48,0
399,limited,97,-33.88000000000002,57,5,89,1424,0.5,0
400,limited,97,-35.39999999999999,57,6,85,1200,0.49,0
401,limited,97,-99.12999999999991,57,1,97,1368,0.34,0
402,limited,97,-39.11000000000002,57,6,84,1328,0.45,0
403,limited,97,-58.25999999999997,57,4,68,1824,0.56,0
404,limited,97,-111.85999999999989,57,1,90,1120,0.32,0
405,limited,97,-90.66999999999989,57,2,90,1312,0.38,0
406,limited,97,-31.460000000000008,57,4,81,2024,0.6,0
407,limited,97,-61.449999999999996,57,3,86,1664,0.49,0
408,limited,97,-13.910000000000025,57,4,92,2064,0.62,0
409,limited,97,-76.39999999999999,57,2,91,1248,0.44,0
410,limited,97,-73.45999999999992,57,3,90,1256,0.4,0
411,limited,97,-48.84,57,3,92,1904,0.5,0
