episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
109,selective,5,-57.450000000000024,57,4,84,672,0.51,0
110,selective,5,-55.76999999999999,57,3,100,600,0.45,0
111,selective,5,-42.99000000000004,57,4,89,808,0.51,0
112,selective,5,-28.740000000000016,57,5,92,832,0.5,0
113,selective,5,-35.11000000000002,57,5,82,656,0.57,0
114,selective,5,-56.53999999999998,57,3,93,728,0.47,0
115,selective,5,-66.89999999999999,57,2,80,640,0.55,0
116,selective,5,-27.640000000000022,57,4,100,816,0.52,0
117,selective,5,-71.55,57,1,102,744,0.44,0
118,selective,5,-77.78,57,2,85,648,0.46,0
119,selective,5,-21.40000000000001,57,5,96,768,0.5,0
120,selective,5,-88.02000000000001,57,4,88,576,0.35,0
121,selective,5,-65.30999999999997,57,3,90,760,0.43,0
122,selective,5,-73.5,57,4,90,520,0.37,0
123,selective,5,-45.74,57,4,96,656,0.46,0
124,selective,5,-100.49999999999999,57,0,81,744,0.48,0
125,selective,5,-62.82000000000002,57,3,91,688,0.46,0
126,selective,5,-71.27999999999994,57,3,89,536,0.42,0
127,selective,5,-82.37999999999994,57,3,88,544,0.39,0
128,selective,5,-81.23999999999992,57,1,110,672,0.34,0
129,selective,5,-45.57999999999996,57,2,93,688,0.55,0
130,selective,5,-42.75000000000001,57,4,93,528,0.5,0
131,selective,5,-58.57000000000001,57,2,103,632,0.45,0
132,selective,5,-72.09,57,3,88,608,0.43,0
133,selective,5,-19.810000000000002,57,5,75,808,0.64,0
134,selective,5,-81.61999999999999,57,2,97,560,0.37,0
135,selective,5,-71.66999999999997,57,5,87,656,0.33,0
136,selective,5,-64.02000000000004,57,2,92,568,0.47,0
137,selective,5,-68.75000000000001,57,3,85,608,0.48,0
138,selective,5,-44.70000000000003,57,3,100,680,0.49,0
139,selective,5,-48.260000000000026,57,4,96,568,0.45,0
140,selective,5,-56.18999999999998,57,3,91,720,0.48,0
141,selective,5,-47.37000000000002,57,3,107,888,0.43,0
142,selective,5,-64.14999999999996,57,4,85,536,0.45,0
143,selective,5,-23.930000000000025,57,6,88,544,0.53,0
144,selective,5,-12.890000000000018,57,6,80,896,0.59,0
145,selective,5,-66.82999999999998,57,4,89,608,0.39,0
146,selective,5,-97.89999999999993,57,2,70,664,0.46,0
147,selective,5,-27.669999999999963,57,6,79,640,0.56,0
148,selective,5,-55.30000000000001,57,2,96,704,0.48,0
149,selective,5,-123.1999999999998,57,1,94,536,0.26,0
150,selective,5,-17.880000000000013,57,6,75,712,0.62,0
151,selective,5,-51.06999999999999,57,3,88,704,0.53,0
152,selective,5,-47.500000000000014,57,4,69,856,0.61,0
153,selective,5,-55.28999999999999,57,3,87,648,0.51,0
154,selective,5,-49.27000000000001,57,4,94,648,0.46,0
155,selective,5,-24.319999999999983,57,5,91,776,0.53,0
156,selective,5,-58.17999999999998,57,4,74,648,0.52,0
157,selective,5,-46.28000000000001,57,5,85,784,0.45,0
158,selective,5,-63.279999999999866,57,4,72,640,0.53,0
159,selective,5,-26.940000000000033,57,4,102,664,0.5,0
160,selective,5,-104.3999999999999,57,2,74,616,0.42,0
161,selective,5,-56.95,57,4,99,784,0.38,0
162,selective,5,-44.96000000000002,57,4,98,720,0.45,0
163,selective,5,-44.19000000000001,57,5,94,696,0.42,0
164,selective,5,-38.450000000000024,57,4,93,792,0.48,0
165,selective,5,-28.540000000000035,57,5,87,872,0.54,0
166,selective,5,-26.16000000000001,57,5,92,784,0.52,0
167,selective,5,-63.17,57,3,97,552,0.41,0
168,selective,5,-79.71999999999998,57,3,87,504,0.43,0
169,selective,5,-47.45000000000003,57,5,90,752,0.42,0
170,selective,5,-44.66000000000003,57,4,90,832,0.48,0
171,selective,5,-40.04000000000002,57,4,93,592,0.5,0
172,selective,5,-80.97000000000003,57,1,88,672,0.46,0
173,selective,5,3.30999999999999,57,6,107,904,0.51,0
174,selective,5,24.009999999999973,32,7,38,480,0.37,1
175,selective,5,-52.09999999999999,57,5,78,656,0.48,0
176,selective,5,-59.95999999999999,57,3,83,624,0.51,0
177,selective,5,-100.13999999999987,57,0,101,536,0.36,0
178,selective,5,-35.190000000000026,57,5,98,616,0.47,0
179,selective,5,-24.590000000000025,57,5,94,736,0.54,0
180,selective,5,-65.31,57,4,79,792,0.45,0
181,selective,5,-82.37999999999997,57,2,85,616,0.44,0
182,selective,5,-66.41,57,3,103,600,0.36,0
183,selective,5,-63.11000000000002,57,3,106,696,0.36,0
184,selective,5,-53.370000000000026,57,4,96,592,0.42,0
185,selective,5,-31.460000000000026,57,6,94,712,0.46,0
186,selective,5,-49.219999999999956,57,3,82,760,0.55,0
187,selective,5,-20.270000000000024,57,5,78,912,0.63,0
188,selective,5,-61.53000000000003,57,4,94,552,0.39,0
189,selective,5,-76.91999999999996,57,3,98,680,0.36,0
190,selective,5,-49.46000000000002,57,4,100,728,0.41,0
191,selective,5,-52.51000000000001,57,5,79,496,0.5,0
192,selective,5,-79.2999999999999,57,1,105,672,0.4,0
193,selective,5,-48.28000000000002,57,3,86,688,0.55,0
194,selective,5,-28.810000000000027,57,5,83,712,0.56,0
195,selective,5,9.020000000000053,56,7,93,680,0.57,1
196,selective,5,-59.900000000000006,57,4,85,632,0.46,0
197,selective,5,-94.42999999999999,57,2,84,640,0.4,0
198,selective,5,-76.20999999999997,57,2,108,544,0.34,0
199,selective,5,-61.24000000000001,57,2,81,528,0.55,0
200,selective,5,-16.360000000000017,57,4,88,896,0.63,0
201,selective,5,-81.45999999999997,57,2,95,584,0.38,0
202,selective,5,-62.53999999999996,57,3,82,592,0.52,0
203,selective,5,-51.62,57,3,91,704,0.51,0
204,selective,5,-50.890000000000015,57,4,92,648,0.46,0
205,selective,5,-65.26,57,4,91,824,0.39,0
206,selective,5,-51.54000000000002,57,3,105,720,0.42,0
207,selective,5,-50.04999999999997,57,3,83,784,0.55,0
208,selective,5,-49.39999999999999,57,3,83,728,0.55,0
209,selective,5,-36.04000000000001,57,4,87,752,0.55,0
210,selective,5,-62.31999999999999,57,5,85,704,0.4,0
211,selective,5,-61.78999999999999,57,2,98,776,0.45,0
212,selective,5,23.390000000000004,39,7,53,544,0.44,1
213,selective,5,-38.49000000000002,57,4,92,688,0.51,0
214,selective,5,-54.400000000000006,57,2,93,816,0.5,0
215,selective,5,-25.070000000000014,57,5,91,752,0.53,0
216,selective,5,-76.52999999999994,57,3,86,704,0.41,0
217,selective,5,-40.17000000000001,57,3,94,728,0.55,0
218,selective,5,-62.75000000000002,57,2,95,632,0.49,0
219,selective,5,-57.04000000000002,57,2,99,688,0.48,0
220,selective,5,-39.69000000000001,57,4,94,928,0.47,0
221,selective,5,-40.270000000000024,57,5,93,680,0.45,0
222,selective,5,-70.92000000000002,57,3,90,600,0.44,0
223,selective,5,-98.66,57,1,79,616,0.45,0
224,selective,5,-46.50999999999998,57,4,107,784,0.39,0
225,selective,5,-90.62999999999991,57,1,76,664,0.51,0
226,selective,5,-52.35000000000004,57,3,101,648,0.47,0
227,selective,5,-61.59999999999998,57,2,98,616,0.46,0
228,selective,5,-55.41000000000002,57,3,100,648,0.44,0
229,selective,5,-100.66999999999993,57,3,81,448,0.36,0
230,selective,5,-66.54999999999998,57,4,96,664,0.35,0
231,selective,5,-42.85000000000001,57,5,82,592,0.51,0
232,selective,5,-29.090000000000007,57,3,107,808,0.51,0
233,selective,5,-30.65000000000003,57,6,89,808,0.46,0
234,selective,5,-67.60000000000002,57,3,102,720,0.36,0
235,selective,5,-30.570000000000018,57,6,86,752,0.5,0
236,selective,5,-74.04000000000002,57,3,90,680,0.4,0
237,selective,5,-99.67999999999998,57,3,94,560,0.31,0
238,selective,5,-40.059999999999995,57,4,85,648,0.55,0
239,selective,5,-66.39999999999999,57,2,98,568,0.46,0
240,selective,5,-73.78,57,3,94,712,0.38,0
241,selective,5,-37.72999999999998,57,5,87,704,0.49,0
242,selective,5,-41.14000000000003,57,4,77,768,0.59,0
243,selective,5,-57.92999999999998,57,2,98,736,0.48,0
